boe,crime,crime_cat,crime_sub_cat,pardon_year
BOE-A-2001-58,delito de falsedad en documento oficial,18,2,2000
BOE-A-2001-59,delito de robo,13,2,2000
BOE-A-2001-60,delito de falsedad en documento oficial,18,2,2000
BOE-A-2001-60,delito de malversación,19,7,2000
BOE-A-2001-61,delito de falsificación de documento público,18,2,2000
BOE-A-2001-61,delito de apropiación indebida,13,6,2000
BOE-A-2001-62,delito de malversación,19,7,2000
BOE-A-2001-63,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-64,delito de homicidio,1,,2000
BOE-A-2001-65,delito de torturas,7,,2000
BOE-A-2001-66,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-67,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-68,delito contra la salud pública,17,3,2000
BOE-A-2001-69,delito de falsificación de documentos públicos u oficiales,18,2,2000
BOE-A-2001-69,delito de estafa,13,6,2000
BOE-A-2001-70,delito de robo,13,2,2000
BOE-A-2001-70,delito de receptación,13,14,2000
BOE-A-2001-70,delito de utilización ilegítima de vehículos de motor ajeno,13,4,2000
BOE-A-2001-71,delito de robo,13,2,2000
BOE-A-2001-72,delito de malversación,19,7,2000
BOE-A-2001-73,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-74,delito de imprudencia temeraria,99,,2000
BOE-A-2001-75,delito de infidelidad en la custodia de documentos,19,4,2000
BOE-A-2001-76,delito de detención ilegal,6,1,2000
BOE-A-2001-76,delito de lesiones,3,,2000
BOE-A-2001-77,delito contra la salud pública,17,3,2000
BOE-A-2001-78,delito de robo,13,2,2000
BOE-A-2001-79,delito contra la salud pública,17,3,2000
BOE-A-2001-80,delito de cohecho,19,5,2000
BOE-A-2001-80,delito de falsedad en documento oficial,18,2,2000
BOE-A-2001-80,delito de malversación de caudales públicos,19,7,2000
BOE-A-2001-104,delito de homicidio,1,,2000
BOE-A-2001-105,delito de denegación de auxilio,9,,2000
BOE-A-2001-106,delito de lesiones,3,,2000
BOE-A-2001-106,falta de daños,25,2,2000
BOE-A-2001-107,delito de denegación de auxilio,9,,2000
BOE-A-2001-108,delito de utilización ilegítima de vehículo de motor ajeno,13,4,2000
BOE-A-2001-108,delito de robo,13,2,2000
BOE-A-2001-109,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-110,delito de torturas,7,,2000
BOE-A-2001-111,delito de falsedad,18,,2000
BOE-A-2001-111,delito de estafa,13,6,2000
BOE-A-2001-112,delito de infidelidad en la custodia de documentos,19,4,2000
BOE-A-2001-113,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-114,delito contra el deber de la prestación social sustitutoria,21,4,2000
BOE-A-2001-115,delito de prevaricación,19,1,2000
BOE-A-2001-115,delito de revelación de secretos,10,1,2000
BOE-A-2001-115,delito de denegación de auxilio a la autoridad,19,3,2000
BOE-A-2001-116,delito de alzamiento de bienes,13,7,2000
BOE-A-2001-116,delito de malversación de caudales públicos,19,7,2000
BOE-A-2001-117,delito contra el deber de la prestación social sustitutoria,21,4,2000
BOE-A-2001-118,delito de prevaricación,19,1,2000
BOE-A-2001-119,delito de malversación,19,7,2000
BOE-A-2001-119,delito de falsedad en documento mercantil,18,2,2000
BOE-A-2001-120,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-121,delito de torturas,7,,2000
BOE-A-2001-122,delito contra la salud pública,17,3,2000
BOE-A-2001-123,delito de falsedad,18,,2000
BOE-A-2001-123,delito de malversación de caudales públicos,19,7,2000
BOE-A-2001-124,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-125,delito de lesiones,3,,2000
BOE-A-2001-125,falta de lesiones,25,1,2000
BOE-A-2001-126,delito de lesiones,3,,2000
BOE-A-2001-126,faltas de lesiones,25,1,2000
BOE-A-2001-127,delito de malversación,19,7,2000
BOE-A-2001-128,delito de falsedad en documento mercantil,18,2,2000
BOE-A-2001-128,delito de estafa,13,6,2000
BOE-A-2001-128,delito de simulación de delito,20,5,2000
BOE-A-2001-129,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-130,delito de imprudencia temeraria,99,,2000
BOE-A-2001-131,delito de malversación,19,7,2000
BOE-A-2001-131,delito de falsedad en documento oficial,18,2,2000
BOE-A-2001-132,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-133,falta de hurto,25,2,2000
BOE-A-2001-133,delito de falsedad,18,,2000
BOE-A-2001-133,delito de estafa,13,6,2000
BOE-A-2001-134,delito de falsedad en documento público,18,2,2000
BOE-A-2001-134,delito de estafa,13,6,2000
BOE-A-2001-135,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-136,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-137,delito de desobediencia,22,2,2000
BOE-A-2001-138,delito de malversación,19,7,2000
BOE-A-2001-138,delito de falsedad,18,,2000
BOE-A-2001-138,delito de incendio,17,2,2000
BOE-A-2001-139,delito de estafa,13,6,2000
BOE-A-2001-140,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-141,delito de malversación,19,7,2000
BOE-A-2001-141,delito de falsedad en documento mercantil,18,2,2000
BOE-A-2001-142,delito de alzamiento de bienes,13,7,2000
BOE-A-2001-143,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-144,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-145,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-146,delito de malversación,19,7,2000
BOE-A-2001-147,delito de malversación,19,7,2000
BOE-A-2001-148,delito de entrada y registro ilegal,21,5,2000
BOE-A-2001-148,delito de detención ilegal,6,1,2000
BOE-A-2001-148,delito de lesiones,3,,2000
BOE-A-2001-149,delito de imprudencia temeraria,99,,2000
BOE-A-2001-150,delito de malversación,19,7,2000
BOE-A-2001-151,delito de malversación,19,7,2000
BOE-A-2001-152,delito de malversación,19,7,2000
BOE-A-2001-153,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-154,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-155,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-156,delito de malversación,19,7,2000
BOE-A-2001-157,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-158,delito de detención ilegal,6,1,2000
BOE-A-2001-159,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-205,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-206,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-207,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-208,delito de falsificación,18,,2000
BOE-A-2001-208,delito de malversación de caudales públicos,19,7,2000
BOE-A-2001-209,delito de falsedad en documento oficial,18,2,2000
BOE-A-2001-209,delito de cohecho,19,5,2000
BOE-A-2001-210,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-211,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-212,delito de prevaricación,19,1,2000
BOE-A-2001-213,delito de torturas,7,,2000
BOE-A-2001-214,delito de torturas,7,,2000
BOE-A-2001-215,delito de torturas,7,,2000
BOE-A-2001-216,delito de detención ilegal,6,1,2000
BOE-A-2001-216,delito de realización arbitraria del propio derecho,20,4,2000
BOE-A-2001-217,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-218,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-219,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-220,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-221,delito de malversación,19,7,2000
BOE-A-2001-222,delito de malversación,19,7,2000
BOE-A-2001-223,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-224,delito de prevaricación,19,1,2000
BOE-A-2001-225,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-226,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-227,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-228,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-229,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-230,delito de torturas,7,,2000
BOE-A-2001-231,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-232,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-233,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-234,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-235,delito de falsedad en documento público,18,2,2000
BOE-A-2001-236,delito de torturas,7,,2000
BOE-A-2001-237,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-238,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-239,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-240,delito contra la seguridad del tráfico,17,4,2000
BOE-A-2001-240,delito de desobediencia,22,2,2000
BOE-A-2001-241,delito de torturas,7,,2000
BOE-A-2001-242,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-243,delito de prevaricación,19,1,2000
BOE-A-2001-244,delito de malversación,19,7,2000
BOE-A-2001-244,delito de falsedad de documento oficial,18,2,2000
BOE-A-2001-245,delito de detención ilegal,6,1,2000
BOE-A-2001-246,delito de parricidio,1,,2000
BOE-A-2001-247,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-248,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-249,delito de falsedad,18,,2000
BOE-A-2001-249,delito de malversación,19,7,2000
BOE-A-2001-250,delito de torturas,7,,2000
BOE-A-2001-251,delito de malversación,19,7,2000
BOE-A-2001-252,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-253,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-254,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-255,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-256,delito de homicidio,1,,2000
BOE-A-2001-256,delito de lesiones,3,,2000
BOE-A-2001-257,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-258,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-259,delito de torturas,7,,2000
BOE-A-2001-260,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-261,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-389,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-390,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-391,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-392,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-393,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-394,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-395,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-396,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-445,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-446,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-447,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-448,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-449,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-450,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-451,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-452,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-487,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-488,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-489,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-490,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-491,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-492,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-493,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-494,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-526,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-527,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-528,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-529,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-530,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-531,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-532,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-533,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-630,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-631,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-632,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-633,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-634,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-635,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-636,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-637,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-638,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-639,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-640,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-641,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-700,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-701,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-702,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-703,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-704,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-705,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-706,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-707,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-708,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-709,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-763,delito contra la seguridad del tráfico,17,4,2000
BOE-A-2001-764,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-765,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-766,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-767,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-768,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-769,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-770,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-771,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-772,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-773,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-774,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-775,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-776,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-777,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-778,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-779,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-780,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-781,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-782,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-783,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-784,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-785,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-786,delito contra el deber de prestación del servicio militar,90,,2000
BOE-A-2001-787,delito contra el deber de prestación del servicio militar,90,,2000
